State Name,District Name,Market Name,Variety,Group,yield,min_price,max_price,model_price,Date
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,113,300,460,380,21-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,104,480,600,560,20-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,86,400,520,480,19-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,145,200,320,280,18-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,139,180,260,240,17-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,266,200,300,260,16-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,212,240,360,320,15-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,141,300,440,380,14-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,100,480,600,560,13-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,184,100,260,200,12-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,150,300,440,380,11-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,182,300,440,380,10-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,196,300,440,380,09-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,293,300,440,380,08-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,243,300,480,400,07-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,242,300,480,400,06-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,164,300,440,380,05-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,148,500,620,580,04-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,156,380,540,460,03-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,188,300,440,380,02-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,159,300,440,380,01-Feb-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,285,300,440,380,31-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,157,300,480,380,30-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,204,300,480,380,29-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,217,300,480,380,28-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,285,300,440,370,27-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,225,300,520,460,26-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,260,300,520,460,25-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,216,400,600,540,24-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,239,300,520,460,23-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,316,300,520,460,22-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,249,380,560,500,21-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,297,400,600,540,20-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,395,400,680,540,19-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,311,400,680,560,18-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,175,600,1000,840,17-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,158,600,1000,840,16-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,304,400,600,540,14-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,326,400,600,540,13-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,379,600,800,720,12-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,283,400,640,540,11-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,315,400,640,540,10-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,318,400,600,540,09-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,354,400,600,540,08-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,343,400,600,540,07-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,337,400,640,540,06-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,392,500,740,640,05-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,343,400,660,560,04-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,349,400,640,540,03-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,378,400,600,540,02-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,322,400,660,560,01-Jan-18
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,325,400,600,540,31-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,299,400,600,540,30-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,431,360,580,480,29-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,263,540,960,800,15-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,328,540,960,800,14-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,372,540,880,760,13-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,338,900,1440,1200,12-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,287,1200,1920,1600,11-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,271,1000,1640,1400,10-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,295,900,1400,1150,09-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,371,900,1280,1100,08-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,352,900,1200,1100,07-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,391,1600,2500,2200,06-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,260,1700,3100,2500,05-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,261,1800,3200,2600,04-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,260,1700,3100,2500,03-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,219,2000,3400,2800,02-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,190,2000,3400,2800,01-Dec-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,256,1800,3200,2600,30-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,307,1900,3320,2700,29-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,231,1900,3320,2700,28-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,296,1900,3200,2600,27-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,263,1900,3200,2600,26-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,296,1900,3200,2600,25-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,237,1900,3200,2600,24-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,176,2100,3600,3000,21-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,266,2400,4000,3600,16-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,302,2400,4000,3600,15-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,352,2400,3800,3200,14-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,291,3000,4600,3900,09-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,342,2500,4000,3400,08-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,275,2600,4200,3600,07-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,337,2100,3600,3000,06-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,354,2100,3600,3000,05-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,262,2500,4000,3400,04-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,397,2000,3400,3000,03-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,322,2000,3400,3000,02-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,334,2100,3600,3000,01-Nov-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,323,2400,3800,3200,31-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,322,2500,4000,3400,30-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,379,2400,3800,3200,29-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,401,2400,3800,3200,28-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,256,3000,4600,3900,26-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,206,3000,4800,4100,25-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,218,300,4600,3900,24-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,300,2500,3920,3300,23-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,313,2600,4200,3600,22-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,238,3000,4800,4000,21-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,277,800,2300,1800,20-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,97,2500,3920,3300,19-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,371,2300,3500,3000,18-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,272,2600,4000,3400,17-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,318,3000,4400,3800,16-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,304,2400,3600,3200,15-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,267,2500,3400,3000,14-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,268,2900,4000,3560,13-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,253,2700,3600,3200,12-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,318,2500,3200,2900,11-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,223,2200,3000,2700,10-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,312,1900,2600,2300,09-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,284,2200,3000,2700,08-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,280,1400,2320,1960,07-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,256,1600,2560,2200,06-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,312,1600,2400,2100,05-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,393,1200,2000,1700,04-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,395,1200,1600,1400,03-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,280,1500,2200,1900,02-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,285,1000,1520,1300,01-Oct-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,376,600,1000,860,30-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,406,600,1000,860,29-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,236,600,1000,860,27-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,216.7,600,1160,900,26-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,379,600,1040,900,25-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,367,800,1160,1000,24-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,318,900,1320,1100,23-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,380,600,1040,900,22-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,400,800,1200,1100,21-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,385,900,1400,1200,20-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,374,1000,1560,1300,19-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,354,1300,1800,1600,18-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,304,1300,1800,1600,17-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,296,1300,1800,1600,16-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,402,1500,2160,1900,15-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,306,1400,1920,1800,14-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,315,1500,2280,2000,13-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,309,1900,2760,2400,12-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,241,1700,2640,2300,11-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,301,1500,2400,2100,10-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,233,1400,2000,1800,09-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,291,1500,2080,1900,08-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,288,1500,2280,2000,07-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,305,1500,2160,1900,06-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,305,1500,2160,1900,05-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,191.1,1500,2160,1900,04-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,337,1500,2400,2200,03-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,441,1200,2000,1700,01-Sep-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,424,1200,2000,1700,31-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,464,1200,2080,1700,30-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,463,1500,2400,2200,29-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,341,2200,3400,2900,28-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,378,2500,3800,3400,27-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,444,2600,4000,3500,26-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,342,2900,4200,3700,24-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,343,3000,4300,3800,23-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,337,3200,4400,3900,22-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,279,3500,4760,4200,21-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,249,3200,4400,3900,20-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,299,3200,4400,3900,19-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,300,3200,4400,3900,18-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,290,3500,4680,4200,17-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,317,4000,4800,4500,16-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,243,3500,4600,4100,14-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,344,3400,4200,3900,09-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,281,2800,3600,3300,08-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,339,3000,4000,3700,07-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,273,3000,4000,3700,06-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,270,3500,4400,3680,05-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,268,3400,4280,3800,04-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,255,3200,4400,3900,03-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,276,3500,4600,4100,02-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,492,3500,4400,4000,01-Aug-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,297,3500,4320,4000,31-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,323,3400,4280,3800,30-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,258,3500,4320,4000,29-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,539,3500,4320,4000,28-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,288,3800,5400,4800,27-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,281,4000,5600,4900,26-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,225,5000,6200,5800,25-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Hybrid,Vegetables,227,5500,6800,6200,24-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,248,5800,7000,6600,23-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,225,6000,7400,6900,22-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,174,6800,8000,7600,21-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,146,6500,7600,7200,20-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,191,6500,7600,7200,19-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,231,6500,7520,7200,18-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,242,6800,8000,7600,17-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,190,6800,8000,7600,16-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,193,7000,8800,8200,15-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,235,6400,7800,7200,14-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,258,6800,8400,7600,13-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,250,6200,7800,7400,12-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,244,6000,8400,7400,11-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,241,5000,7000,6200,10-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,277,5000,7000,6200,09-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,184,5200,7200,6400,08-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,256,5000,6800,6000,07-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,311,450,600,540,06-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,255,4500,6000,5400,05-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,243,2800,4100,3300,04-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,317,4500,6000,5400,03-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,330,4500,6000,5400,02-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,360,3800,5000,4500,01-Jul-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,372,3000,4200,3700,30-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,468,3000,4000,3600,29-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,326,4000,5200,4700,28-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,228.6,4000,5000,4600,27-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,445,2800,3600,3300,25-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,425,1500,2500,2100,24-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,406,2700,3400,3100,23-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,373,2600,3320,3000,22-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,422,2500,3200,2900,21-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,403,2700,3400,3100,20-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,472,2700,3400,3100,19-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,403,2700,3400,3100,18-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,320,2500,3120,2900,17-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,187.5,1900,2600,2300,16-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,472,1900,2600,2300,15-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,452,1600,2000,1800,14-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,226.6,1300,1800,1600,13-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,503,1300,1800,1600,12-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,451,1500,2000,1750,11-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,487,1000,1640,1400,10-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,420.5,1300,1800,1600,09-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,412,1600,2240,2000,08-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,474,1300,1800,1600,07-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,497,1300,1800,1600,06-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,594,1300,1800,1600,05-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,510,1300,1840,1600,04-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,443,1300,1800,1600,03-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,575,1000,1440,1280,02-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,490,800,1200,1100,01-Jun-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,497,1000,1400,1300,31-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,503,1000,1440,1280,30-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,480,1000,1480,1300,29-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,473,1000,1400,1300,28-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,468,700,1000,900,27-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,518,600,960,800,26-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,466,500,840,700,25-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,443,500,840,700,24-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,656,600,920,800,23-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,442,700,1000,900,22-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,462,700,1000,900,21-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,421,600,1000,820,20-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,39.9,920,1280,1140,19-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,347,700,1080,940,18-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,390,700,1100,950,17-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,480,600,1000,820,16-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,394,600,1000,820,15-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,413,500,960,780,14-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,385,360,680,520,13-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,382,360,680,520,12-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,387,360,720,560,11-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,476,300,680,520,10-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,408,300,680,520,09-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,358,400,760,600,08-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,425,400,760,400,07-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,364,300,680,520,06-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,376,340,600,500,05-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,541,300,400,360,04-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,501,300,480,420,03-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,497,300,560,460,02-May-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,317,300,560,460,29-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,360,360,700,580,28-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,396,300,600,500,27-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,350,280,500,400,26-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,468,280,500,400,25-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,417,300,560,460,24-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,524,380,680,560,23-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,526,380,680,560,22-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,409,380,680,560,21-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,436,400,720,600,20-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,486,400,760,600,19-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,480,400,800,660,18-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,435,400,800,660,17-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,524,400,740,600,16-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,151.2,400,800,640,15-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,498,400,720,600,14-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,495,400,800,660,13-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,448,400,800,660,12-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,342,400,880,700,11-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,516,400,880,700,10-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,356,500,1160,840,09-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,265,500,1060,840,08-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,404,700,1200,1000,07-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,301,800,1320,1100,06-Apr-17
